time,x,y,orientation
1248298862.742,2.3314345,-0.3273268,-0.7456
1248298862.765,2.3318718,-0.3275646,-0.7457
1248298862.774,2.332793,-0.3282703,-0.7451
1248298862.796,2.3332487,-0.3287399,-0.7446
1248298862.808,2.3347333,-0.3304564,-0.7435
1248298862.824,2.3352671,-0.3310507,-0.7435
1248298862.841,2.3357938,-0.3316129,-0.7436
1248298862.858,2.3367902,-0.3326178,-0.7442
1248298862.861,2.3372403,-0.3330348,-0.7445
1248298862.874,2.3376435,-0.3333813,-0.7447
1248298862.891,2.3379919,-0.3336683,-0.745
1248298862.893,2.3382961,-0.3339001,-0.7453
1248298862.907,2.3385799,-0.3340864,-0.7455
1248298862.91,2.3388757,-0.3342651,-0.7457
1248298862.926,2.33921,-0.3344592,-0.7457
1248298862.928,2.3395849,-0.3346851,-0.7457
1248298862.952,2.3399939,-0.3349655,-0.7457
1248298862.954,2.3404313,-0.3353159,-0.7457
1248298862.961,2.3408938,-0.335744,-0.7455
1248298862.984,2.3413945,-0.3362442,-0.7454
1248298862.992,2.3425263,-0.3374077,-0.7454
1248298863.015,2.3431228,-0.3380197,-0.7455
1248298863.024,2.3442417,-0.339219,-0.745
1248298863.047,2.344716,-0.3397576,-0.7444
1248298863.058,2.3458145,-0.3410724,-0.7435
1248298863.075,2.3461529,-0.3413731,-0.7435
1248298863.092,2.3464992,-0.3415997,-0.7437
1248298863.094,2.3468529,-0.3417706,-0.744
1248298863.109,2.3472242,-0.3419152,-0.7445
1248298863.111,2.3476206,-0.3420734,-0.745
1248298863.125,2.3480577,-0.3422732,-0.7455
1248298863.142,2.3485126,-0.342523,-0.7459
1248298863.145,2.3489472,-0.3428301,-0.7461
1248298863.158,2.3493486,-0.3431967,-0.746
1248298863.161,2.3497365,-0.3436248,-0.7459
1248298863.178,2.3501592,-0.3441122,-0.7457
1248298863.191,2.3511772,-0.3452532,-0.7453
1248298863.219,2.3517353,-0.3458554,-0.7451
1248298863.227,2.3534205,-0.3475718,-0.7452
1248298863.25,2.3539298,-0.3480376,-0.7453
1248298863.259,2.3547771,-0.3487647,-0.7455
1248298863.281,2.3551106,-0.3490045,-0.7459
1248298863.284,2.3553925,-0.3491701,-0.7464
1248298863.291,2.3556336,-0.3492873,-0.7468
1248298863.309,2.3558611,-0.3493829,-0.7469
1248298863.311,2.3561024,-0.3494974,-0.7466
1248298863.325,2.3563734,-0.3496694,-0.7461
1248298863.343,2.3567276,-0.3499377,-0.7458
1248298863.345,2.3571344,-0.3503254,-0.7455
1248298863.358,2.3576166,-0.3508331,-0.7451
1248298863.376,2.3588319,-0.3521152,-0.7441
1248298863.392,2.3595229,-0.3528292,-0.7438
1248298863.403,2.3602083,-0.3535437,-0.7436
1248298863.41,2.3608398,-0.3542116,-0.7436
1248298863.419,2.3614079,-0.3547944,-0.7439
1248298863.437,2.3619102,-0.3552766,-0.7444
1248298863.439,2.3623461,-0.3556672,-0.745
1248298863.445,2.3627159,-0.3559744,-0.7456
1248298863.447,2.3630177,-0.3561833,-0.746
1248298863.468,2.3632757,-0.3563079,-0.7461
1248298863.47,2.3635123,-0.3563937,-0.7455
1248298863.477,2.363758,-0.356516,-0.7437
1248298863.5,2.3640421,-0.3567362,-0.7404
1248298863.53,2.3652031,-0.3579767,-0.7232
1248298863.543,2.3662326,-0.3591394,-0.7106
1248298863.56,2.3674151,-0.3602802,-0.7006
1248298863.575,2.3680166,-0.3607725,-0.6968
1248298863.592,2.3685701,-0.3612199,-0.6938
1248298863.608,2.3694536,-0.3619804,-0.6895
1248298863.61,2.369803,-0.3623007,-0.6877
1248298863.626,2.3701155,-0.3625924,-0.6857
1248298863.642,2.3704091,-0.3628644,-0.6831
1248298863.66,2.3709875,-0.3634061,-0.6763
1248298863.665,2.3712864,-0.363688,-0.6721
1248298863.686,2.3716033,-0.3639814,-0.6675
1248298863.722,2.3732301,-0.3650404,-0.6505
1248298863.736,2.3741884,-0.3655794,-0.6432
1248298863.752,2.3750832,-0.3663507,-0.6354
1248298863.769,2.3759273,-0.3673198,-0.6272
1248298863.788,2.376773,-0.3683628,-0.6192
1248298863.814,2.3776787,-0.369179,-0.6126
1248298863.83,2.3786718,-0.369643,-0.6071
1248298863.849,2.3796542,-0.369934,-0.6008
1248298863.877,2.380476,-0.3703136,-0.5929
1248298863.893,2.3811525,-0.3709241,-0.5845
1248298863.919,2.381818,-0.3717414,-0.5764
1248298863.951,2.3826206,-0.3725352,-0.5692
1248298863.975,2.3846689,-0.3734667,-0.5557
1248298863.989,2.3856264,-0.3739417,-0.5472
1248298864.013,2.3864036,-0.3746069,-0.538
1248298864.038,2.387159,-0.3754125,-0.529
1248298864.052,2.3878937,-0.3760945,-0.5214
1248298864.077,2.3886653,-0.3765123,-0.5148
1248298864.093,2.3895163,-0.3768644,-0.5074
1248298864.111,2.3903203,-0.3773164,-0.4988
1248298864.137,2.3911443,-0.377935,-0.4895
1248298864.16,2.3921396,-0.3786542,-0.4811
1248298864.171,2.3932305,-0.3793228,-0.4744
1248298864.195,2.3943425,-0.3798884,-0.4683
1248298864.205,2.3949034,-0.3801469,-0.4649
1248298864.213,2.3954266,-0.3804104,-0.4611
1248298864.235,2.3958937,-0.3806689,-0.4568
1248298864.268,2.3969435,-0.3812996,-0.4429
1248298864.275,2.3973177,-0.381456,-0.4383
1248298864.293,2.3986758,-0.3818738,-0.4269
1248298864.31,2.3992047,-0.3820206,-0.4236
1248298864.328,2.4002908,-0.382415,-0.4166
1248298864.343,2.4012918,-0.3830468,-0.4084
1248298864.361,2.4017337,-0.383389,-0.4041
1248298864.376,2.402535,-0.3839447,-0.396
1248298864.395,2.4033881,-0.3842702,-0.3887
1248298864.411,2.4038848,-0.384366,-0.3853
1248298864.437,2.4049539,-0.384515,-0.3783
1248298864.446,2.4054771,-0.3846401,-0.3743
1248298864.468,2.4059556,-0.3848215,-0.37
1248298864.503,2.4078396,-0.3862705,-0.3468
1248298864.515,2.4087019,-0.3866473,-0.338
1248298864.536,2.4096773,-0.3868315,-0.3298
1248298864.55,2.4106439,-0.3870017,-0.3215
1248298864.577,2.4115606,-0.3873197,-0.3137
1248298864.596,2.4124833,-0.3878327,-0.3061
1248298864.611,2.4129901,-0.3880959,-0.3026
1248298864.621,2.413539,-0.3883264,-0.2993
1248298864.629,2.4141193,-0.3885196,-0.296
1248298864.644,2.4153236,-0.388829,-0.2888
1248298864.661,2.4158949,-0.3889808,-0.2847
1248298864.688,2.4169154,-0.3893414,-0.2762
1248298864.718,2.4186221,-0.3900347,-0.2604
1248298864.727,2.4195594,-0.3901521,-0.2544
1248298864.75,2.4200762,-0.3901765,-0.2515
1248298864.755,2.4206376,-0.3902198,-0.2482
1248298864.76,2.4212371,-0.3903164,-0.2444
1248298864.777,2.4218586,-0.3904897,-0.24
1248298864.793,2.4231042,-0.3910083,-0.2303
1248298864.811,2.4236904,-0.3912891,-0.2255
1248298864.827,2.4247545,-0.3917414,-0.2167
1248298864.844,2.4257236,-0.3918997,-0.2094
1248298864.861,2.4261759,-0.3919062,-0.2058
1248298864.879,2.427087,-0.3919045,-0.198
1248298864.905,2.4280457,-0.3921042,-0.1889
1248298864.936,2.4296952,-0.3927001,-0.1757
1248298864.944,2.4307589,-0.3929937,-0.1685
1248298864.968,2.4312934,-0.3930607,-0.1653
1248298864.975,2.4318438,-0.3930912,-0.1621
1248298864.979,2.4323872,-0.3931107,-0.1587
1248298865.0,2.4333987,-0.3932112,-0.1508
1248298865.011,2.4342722,-0.3934512,-0.142
1248298865.027,2.434685,-0.3935977,-0.1377
1248298865.044,2.4355668,-0.3938414,-0.1299
1248298865.061,2.4360367,-0.3938934,-0.1266
1248298865.077,2.4370256,-0.393832,-0.1204
1248298865.094,2.4380398,-0.3937388,-0.1135
1248298865.111,2.4385225,-0.3937474,-0.1096
1248298865.129,2.4394516,-0.3939156,-0.1009
1248298865.156,2.4404349,-0.3941907,-0.0923
1248298865.164,2.4415361,-0.3944513,-0.0848
1248298865.186,2.4421082,-0.3945174,-0.0814
1248298865.201,2.4438041,-0.3945137,-0.0709
1248298865.211,2.4443263,-0.3945145,-0.0669
1248298865.234,2.4447942,-0.3945427,-0.0626
1248298865.244,2.4456301,-0.3946608,-0.0536
1248298865.262,2.4460456,-0.3947128,-0.0492
1248298865.278,2.4469729,-0.3947602,-0.0417
1248298865.295,2.4481109,-0.3946991,-0.0354
1248298865.312,2.4487501,-0.3946296,-0.0322
1248298865.329,2.4500787,-0.3945786,-0.0244
1248298865.334,2.4507284,-0.3946277,-0.0196
1248298865.345,2.4513351,-0.3947537,-0.0141
1248298865.361,2.4518923,-0.3949168,-0.0085
1248298865.39,2.4528578,-0.3952009,0.0018
1248298865.422,2.4548336,-0.3951755,0.0169
1248298865.431,2.4560216,-0.3949864,0.0232
1248298865.453,2.4566227,-0.3949396,0.0269
1248298865.462,2.457808,-0.395026,0.0355
1248298865.484,2.4583613,-0.3951268,0.0402
1248298865.495,2.4592351,-0.3952884,0.049
1248298865.512,2.4596224,-0.3952909,0.0529
1248298865.529,2.4604725,-0.3950915,0.0603
1248298865.545,2.4615454,-0.3948482,0.0681
1248298865.562,2.4621963,-0.3947932,0.0725
1248298865.578,2.4635974,-0.3948273,0.0818
1248298865.595,2.4648889,-0.3949197,0.0899
1248298865.613,2.4659066,-0.3948424,0.0962
1248298865.645,2.4667687,-0.3945758,0.1023
1248298865.655,2.4675505,-0.394283,0.1101
1248298865.675,2.4679156,-0.3941899,0.1149
1248298865.702,2.4691722,-0.3940859,0.1302
1248298865.711,2.4701432,-0.3940246,0.1375
1248298865.735,2.470658,-0.3939404,0.1404
1248298865.742,2.4712214,-0.3938184,0.1432
1248298865.762,2.4725227,-0.3934985,0.1496
1248298865.779,2.4738953,-0.3932105,0.1567
1248298865.796,2.47514,-0.3930365,0.1646
1248298865.813,2.4762161,-0.3929593,0.1729
1248298865.832,2.4766432,-0.3928917,0.1767
1248298865.846,2.4773157,-0.3926486,0.183
1248298865.864,2.4776354,-0.3924777,0.1855
1248298865.867,2.4780023,-0.3922895,0.1871
1248298865.891,2.4784307,-0.3920918,0.1875
1248298865.9,2.4798961,-0.3916529,0.1819
1248298865.922,2.4803988,-0.3916555,0.1792
1248298865.93,2.4814738,-0.3918866,0.1749
1248298865.953,2.4820246,-0.3920286,0.1733
1248298865.962,2.4830201,-0.3921769,0.1707
1248298865.989,2.4838252,-0.392009,0.1678
1248298866.001,2.4844857,-0.3915253,0.1642
1248298866.018,2.4847614,-0.3912334,0.162
1248298866.029,2.485251,-0.3907257,0.1572
1248298866.049,2.4858763,-0.3904452,0.1526
1248298866.081,2.4867436,-0.3904166,0.1483
1248298866.096,2.4875778,-0.3905473,0.1444
1248298866.114,2.4879613,-0.3906233,0.1428
1248298866.123,2.488352,-0.390678,0.1414
1248298866.141,2.488748,-0.3906974,0.14
1248298866.143,2.4891487,-0.3906741,0.1386
1248298866.145,2.4895499,-0.3906124,0.1373
1248298866.149,2.4899483,-0.390516,0.136
1248298866.172,2.4903609,-0.3903833,0.1346
1248298866.175,2.4908165,-0.3902197,0.133
1248298866.181,2.4913252,-0.3900337,0.1312
1248298866.203,2.4918536,-0.389843,0.1291
1248298866.213,2.4928806,-0.3894807,0.1244
1248298866.229,2.4933787,-0.389328,0.1217
1248298866.246,2.494421,-0.3891361,0.1166
1248298866.249,2.4949478,-0.38912,0.1147
1248298866.263,2.4954608,-0.3891625,0.1135
1248298866.279,2.4959615,-0.3892466,0.1127
1248298866.282,2.4964666,-0.3893552,0.1124
1248298866.296,2.4969874,-0.3894575,0.1121
1248298866.313,2.4981084,-0.3895515,0.1117
1248298866.33,2.4986976,-0.3895164,0.1114
1248298866.348,2.4999095,-0.3892597,0.1092
1248298866.352,2.5005782,-0.3890506,0.1071
1248298866.377,2.5020205,-0.3885768,0.1016
1248298866.388,2.5027612,-0.3883751,0.0988
1248298866.408,2.5041522,-0.3881549,0.0939
1248298866.416,2.5047992,-0.3881577,0.092
1248298866.419,2.5054073,-0.3882235,0.0904
1248298866.437,2.5059671,-0.3883309,0.0892
1248298866.447,2.5064697,-0.3884504,0.0882
1248298866.45,2.5069088,-0.3885479,0.087
1248298866.468,2.5072778,-0.3885916,0.0855
1248298866.473,2.5076008,-0.3885664,0.0836
1248298866.497,2.5082388,-0.3883287,0.0799
1248298866.513,2.5091502,-0.3879435,0.0802
1248298866.533,2.5097713,-0.3877672,0.0835
1248298866.541,2.5104664,-0.3876474,0.0889
1248298866.564,2.5124508,-0.3877616,0.1105
1248298866.581,2.5129938,-0.3878573,0.1165
1248298866.588,2.513474,-0.387931,0.1211
1248298866.6,2.5138945,-0.3879557,0.1244
1248298866.608,2.5142535,-0.3879221,0.1266
1248298866.625,2.5145653,-0.3878375,0.1283
1248298866.627,2.5148253,-0.3877093,0.1297
1248298866.656,2.5152142,-0.3873672,0.1322
1248298866.669,2.5156065,-0.3870439,0.1365
1248298866.673,2.5158933,-0.3869397,0.1396
1248298866.69,2.5162655,-0.3868843,0.1432
1248298866.694,2.5167076,-0.3868745,0.1471
1248298866.719,2.5176972,-0.3869579,0.1549
1248298866.73,2.5187796,-0.387074,0.1618
1248298866.748,2.5193332,-0.3870858,0.1649
1248298866.763,2.5203082,-0.3869635,0.1699
1248298866.781,2.5207141,-0.38682,0.172
1248298866.797,2.5214068,-0.3864291,0.1765
1248298866.807,2.5217187,-0.3862472,0.1793
1248298866.813,2.5220255,-0.386111,0.1825
1248298866.83,2.5223475,-0.3860377,0.1861
1248298866.841,2.5226943,-0.3860262,0.19
1248298866.848,2.5230632,-0.3860555,0.1939
1248298866.874,2.5238414,-0.386143,0.2009
1248298866.905,2.5250901,-0.3860603,0.2088
1248298866.919,2.5263907,-0.3856955,0.2168
1248298866.939,2.5268483,-0.3855804,0.2203
1248298866.948,2.5278087,-0.3854901,0.2288
1248298866.97,2.5283181,-0.3855342,0.2339
1248298866.997,2.5299191,-0.3858599,0.2481
1248298867.014,2.5308753,-0.3859015,0.2541
1248298867.03,2.5312523,-0.3858146,0.256
1248298867.032,2.5315704,-0.3856511,0.2573
1248298867.048,2.5318417,-0.3854248,0.2585
1248298867.05,2.5320792,-0.3851616,0.2598
1248298867.064,2.5322804,-0.3848903,0.2615
1248298867.082,2.5324557,-0.3846463,0.2637
1248298867.109,2.5328803,-0.3843439,0.2699
1248298867.121,2.5340308,-0.3843993,0.2814
1248298867.142,2.5345051,-0.3844946,0.2851
1248298867.15,2.53556,-0.3846126,0.2918
1248298867.172,2.5361289,-0.3845769,0.2948
1248298867.181,2.537215,-0.3842471,0.2997
1248298867.202,2.5376867,-0.3839709,0.3015
1248298867.204,2.5380924,-0.3836542,0.3032
1248298867.214,2.5384422,-0.3833261,0.3047
1248298867.231,2.5387195,-0.3830287,0.3066
1248298867.248,2.5391262,-0.3826016,0.3119
1248298867.264,2.5395106,-0.3825342,0.3193
1248298867.282,2.53979,-0.3826211,0.3238
1248298867.298,2.5405672,-0.3828492,0.3331
1248298867.316,2.5414825,-0.3829296,0.341
1248298867.345,2.5423669,-0.3827264,0.3461
1248298867.356,2.5430914,-0.382174,0.3492
1248298867.36,2.543397,-0.3818301,0.3508
1248298867.38,2.5436894,-0.3815042,0.3527
1248298867.406,2.5442801,-0.3810379,0.3582
1248298867.438,2.5454348,-0.3809499,0.3701
1248298867.464,2.5470668,-0.3808403,0.3834
1248298867.481,2.54739,-0.3806765,0.3855
1248298867.483,2.5476852,-0.3804507,0.3874
1248298867.498,2.5479601,-0.3801767,0.3891
1248298867.501,2.5482108,-0.3798815,0.391
1248298867.514,2.5484559,-0.3796016,0.3932
1248298867.531,2.5487158,-0.3793673,0.3957
1248298867.548,2.5490015,-0.379185,0.3985
1248298867.555,2.5493192,-0.3790626,0.4017
1248298867.56,2.5496655,-0.379008,0.405
1248298867.566,2.5500499,-0.3790174,0.4085
1248298867.57,2.5504737,-0.3790656,0.4119
1248298867.593,2.5509228,-0.379131,0.4152
1248298867.602,2.5518091,-0.3792296,0.4219
1248298867.625,2.5521993,-0.3792309,0.4251
1248298867.633,2.552778,-0.3790196,0.4311
1248298867.656,2.5529711,-0.3787806,0.4336
1248298867.664,2.553323,-0.3781594,0.4382
1248298867.687,2.5535464,-0.3778356,0.4404
1248298867.716,2.5551557,-0.376989,0.4513
1248298867.732,2.5563343,-0.3769504,0.4587
1248298867.753,2.5573712,-0.3769241,0.4668
1248298867.782,2.5580593,-0.3767047,0.474
1248298867.798,2.5585113,-0.3761794,0.4793
1248298867.815,2.5588991,-0.3754249,0.4826
1248298867.844,2.5591596,-0.3750197,0.4841
1248298867.846,2.5595092,-0.3746509,0.4857
1248298867.849,2.5599581,-0.374353,0.4876
1248298867.853,2.5605002,-0.3741501,0.4898
1248298867.878,2.5617598,-0.3740088,0.4957
1248298867.892,2.5630444,-0.3740468,0.5029
1248298867.913,2.5640696,-0.3739977,0.5094
1248298867.941,2.5646555,-0.3736344,0.5144
1248298867.954,2.5650096,-0.3729593,0.5179
1248298867.979,2.5654557,-0.3722062,0.5218
1248298868.001,2.5661171,-0.3716046,0.5268
1248298868.015,2.5669995,-0.3712637,0.5319
1248298868.038,2.5680986,-0.3711692,0.5376
1248298868.062,2.5696816,-0.3710816,0.545
1248298868.075,2.5700848,-0.3709168,0.5467
1248298868.095,2.5704616,-0.3706648,0.5482
1248298868.098,2.5708301,-0.3703318,0.5495
1248298868.104,2.5711785,-0.3699421,0.5506
1248298868.125,2.5714815,-0.3695144,0.5515
1248298868.13,2.5717273,-0.3690799,0.5524
1248298868.141,2.5719366,-0.3686872,0.5537
1248298868.156,2.5721593,-0.368369,0.5554
1248298868.158,2.5724321,-0.3681522,0.5574
1248298868.165,2.5727662,-0.368037,0.5599
1248298868.188,2.5731446,-0.3679998,0.5626
1248298868.199,2.5744609,-0.3680407,0.5718
1248298868.216,2.5749445,-0.3679998,0.575
1248298868.232,2.5754059,-0.3679017,0.5779
1248298868.249,2.5761476,-0.3674548,0.582
1248298868.252,2.5764085,-0.3671009,0.583
1248298868.268,2.5768331,-0.366314,0.5838
1248298868.3,2.5773672,-0.3655479,0.5848
1248298868.302,2.5777317,-0.365171,0.5859
1248298868.33,2.5781865,-0.3648198,0.5876
1248298868.339,2.5800292,-0.3640629,0.5954
1248298868.349,2.5807247,-0.3638611,0.5984
1248298868.374,2.5814183,-0.3636291,0.6013
1248298868.377,2.5820601,-0.3633583,0.6039
1248298868.406,2.58262,-0.3630495,0.6061
1248298868.437,2.5837343,-0.3615338,0.6103
1248298868.439,2.5837783,-0.3611708,0.6106
1248298868.441,2.5837843,-0.3608619,0.6109
1248298868.449,2.5838246,-0.3606292,0.6117
1248298868.466,2.5839804,-0.3604721,0.6131
1248298868.482,2.584775,-0.3603197,0.6187
1248298868.5,2.5853451,-0.3602785,0.6225
1248298868.516,2.5865696,-0.3601269,0.6306
1248298868.533,2.5871696,-0.3599741,0.6348
1248298868.549,2.5882406,-0.3594575,0.6414
1248298868.551,2.5886365,-0.359106,0.6434
1248298868.569,2.58892,-0.3587119,0.6446
1248298868.571,2.5891116,-0.3583003,0.6454
1248298868.593,2.589254,-0.357906,0.6459
1248298868.595,2.5893979,-0.3575526,0.6465
1248298868.601,2.589562,-0.3572525,0.6473
1248298868.625,2.5897334,-0.3570044,0.6486
1248298868.627,2.5899148,-0.356806,0.6503
1248298868.634,2.5901379,-0.3566618,0.6525
1248298868.656,2.590433,-0.3565845,0.6554
1248298868.666,2.5911886,-0.3565847,0.6635
1248298868.683,2.5920188,-0.3566391,0.6728
1248298868.699,2.5924226,-0.3566254,0.6768
1248298868.704,2.5927938,-0.3565288,0.6802
1248298868.716,2.5931353,-0.3563342,0.6831
1248298868.733,2.593434,-0.3560539,0.6853
1248298868.735,2.5936908,-0.3557246,0.6867
1248298868.75,2.5939179,-0.3553693,0.6874
1248298868.752,2.5941357,-0.3549849,0.6876
1248298868.766,2.5943637,-0.3545818,0.6877
1248298868.769,2.594615,-0.3541886,0.6881
1248298868.784,2.5949045,-0.3538374,0.689
1248298868.812,2.595241,-0.3535509,0.6903
1248298868.843,2.5970542,-0.3527298,0.7016
1248298868.846,2.597587,-0.3524735,0.7046
1248298868.851,2.5981341,-0.3521947,0.7072
1248298868.874,2.5986826,-0.3518914,0.7095
1248298868.877,2.5991941,-0.3515441,0.7111
1248298868.883,2.5996324,-0.3511256,0.7116
1248298868.907,2.5999962,-0.3506354,0.7106
1248298868.917,2.6008777,-0.3491169,0.7032
1248298868.933,2.6011712,-0.3486769,0.7008
1248298868.95,2.6014658,-0.3482608,0.6989
1248298868.952,2.6017865,-0.3478719,0.6976
1248298868.967,2.6021682,-0.3475258,0.697
1248298868.983,2.6031342,-0.3469832,0.6983
1248298869.001,2.6036471,-0.3467537,0.6999
1248298869.017,2.6045979,-0.3463611,0.7038
1248298869.019,2.605019,-0.3461811,0.7054
1248298869.034,2.6053936,-0.3459953,0.7066
1248298869.064,2.6059474,-0.345576,0.7077
1248298869.074,2.6064108,-0.3450355,0.7076
1248298869.099,2.6070798,-0.3444078,0.7068
1248298869.11,2.607897,-0.3437273,0.7054
1248298869.136,2.6086916,-0.342967,0.7034
1248298869.16,2.6094793,-0.3421387,0.701
1248298869.173,2.6101727,-0.3413199,0.6991
1248298869.193,2.6108356,-0.3404996,0.6983
1248298869.218,2.6116752,-0.3397016,0.6988
1248298869.233,2.6127389,-0.3390476,0.701
1248298869.254,2.6137942,-0.3385528,0.7032
1248298869.273,2.6147044,-0.3381104,0.7045
1248298869.298,2.6154435,-0.3376653,0.705
1248298869.312,2.6160685,-0.3370703,0.7054
1248298869.334,2.6166835,-0.3363274,0.7054
1248298869.361,2.6173948,-0.3355108,0.7045
1248298869.373,2.6182107,-0.3345719,0.7022
1248298869.399,2.6189799,-0.3337003,0.6994
1248298869.411,2.6196949,-0.3330577,0.6985
1248298869.429,2.6203875,-0.3325836,0.6996
1248298869.454,2.6210661,-0.3321597,0.7014
1248298869.47,2.6218413,-0.3317973,0.7032
1248298869.49,2.6226728,-0.3313873,0.7046
1248298869.52,2.6234959,-0.3308455,0.7057
1248298869.546,2.62438,-0.330087,0.7043
1248298869.552,2.6252152,-0.3290087,0.6983
1248298869.58,2.6259258,-0.3278661,0.6903
1248298869.594,2.6265387,-0.3270131,0.6835
1248298869.617,2.6270151,-0.3264812,0.6786
1248298869.63,2.6273626,-0.3262604,0.6755
1248298869.649,2.6276261,-0.326331,0.6729
1248298869.676,2.6278571,-0.3265,0.669
1248298869.691,2.6280931,-0.3265349,0.6642
1248298869.708,2.6285371,-0.326202,0.6585
1248298869.735,2.6291187,-0.3253911,0.6517
1248298869.757,2.6298106,-0.3244133,0.6443
1248298869.782,2.6305489,-0.3234836,0.6364
1248298869.802,2.6311487,-0.3227418,0.6289
1248298869.828,2.6316759,-0.3222955,0.623
1248298869.861,2.6328522,-0.3218985,0.6145
1248298869.874,2.6334783,-0.3216374,0.6101
1248298869.9,2.6341441,-0.3212337,0.6052
1248298869.912,2.6347358,-0.3206705,0.6001
1248298869.934,2.6352136,-0.3200506,0.5948
1248298869.954,2.6355984,-0.3195228,0.5894
1248298869.975,2.6359295,-0.3191914,0.584
1248298869.992,2.6362974,-0.3191099,0.5789
1248298870.02,2.6367611,-0.3191647,0.5745
1248298870.046,2.6373437,-0.3191109,0.5704
1248298870.051,2.6379564,-0.3188021,0.5666
1248298870.08,2.6385647,-0.3181476,0.5623
1248298870.093,2.6392093,-0.3173059,0.5565
1248298870.117,2.6397573,-0.3165196,0.5496
1248298870.129,2.6402481,-0.3159331,0.5424
1248298870.155,2.6407766,-0.3157023,0.5363
1248298870.175,2.6412649,-0.3157335,0.5321
1248298870.189,2.6417512,-0.3157307,0.5287
1248298870.219,2.6423225,-0.3155335,0.5251
1248298870.235,2.642804,-0.315092,0.52
1248298870.256,2.6432023,-0.314426,0.5132
1248298870.272,2.6437447,-0.3137429,0.506
1248298870.292,2.6443613,-0.3132323,0.4998
1248298870.318,2.644941,-0.3129327,0.4952
1248298870.329,2.6455557,-0.3128094,0.4917
1248298870.354,2.6460968,-0.3127667,0.4881
1248298870.378,2.6465664,-0.3126196,0.4833
1248298870.391,2.6470651,-0.3122647,0.4782
1248298870.411,2.6475324,-0.3117793,0.4734
1248298870.436,2.6480114,-0.3112614,0.4689
1248298870.462,2.6484835,-0.3107863,0.4642
1248298870.475,2.6489907,-0.31048,0.4594
1248298870.488,2.6495232,-0.3102953,0.4548
1248298870.531,2.6501523,-0.310197,0.451
1248298870.537,2.6508428,-0.3101322,0.448
1248298870.55,2.6513829,-0.3099334,0.4449
1248298870.573,2.6518145,-0.3095682,0.441
1248298870.596,2.6521937,-0.3091518,0.4362
1248298870.609,2.652486,-0.3087223,0.4308
1248298870.632,2.6529523,-0.3083432,0.4254
1248298870.66,2.6536808,-0.3080664,0.4206
1248298870.673,2.6544441,-0.3078084,0.4167
1248298870.693,2.6551507,-0.3075478,0.4134
1248298870.72,2.6558558,-0.3073106,0.4105
1248298870.736,2.6563887,-0.3070338,0.4076
1248298870.766,2.6567792,-0.3067453,0.4041
1248298870.784,2.6572268,-0.3064466,0.3999
1248298870.795,2.6577171,-0.3061048,0.3951
1248298870.821,2.658323,-0.3057005,0.3898
1248298870.83,2.6591183,-0.3053152,0.3851
1248298870.853,2.6600533,-0.3050256,0.3817
1248298870.873,2.6609574,-0.3047677,0.3797
1248298870.89,2.6617824,-0.304574,0.3784
1248298870.91,2.6624518,-0.3044118,0.3772
1248298870.937,2.6629601,-0.3042099,0.3759
1248298870.97,2.6635439,-0.3039504,0.3741
1248298870.975,2.6643984,-0.3035592,0.3714
1248298870.991,2.6653935,-0.3030141,0.3683
1248298871.009,2.666469,-0.302432,0.3646
1248298871.036,2.6675694,-0.3019568,0.3595
1248298871.05,2.6683291,-0.3016018,0.3545
1248298871.069,2.6687128,-0.3014511,0.3508
1248298871.097,2.6689412,-0.3015123,0.3487
1248298871.112,2.6691499,-0.3015954,0.3473
1248298871.134,2.6695729,-0.3015436,0.3453
1248298871.155,2.6703271,-0.3012088,0.3419
1248298871.173,2.6712476,-0.3005995,0.3369
1248298871.198,2.6722537,-0.2999422,0.3311
1248298871.221,2.6732221,-0.2994209,0.3252
1248298871.247,2.6739471,-0.2990822,0.3203
1248298871.253,2.6744797,-0.2988644,0.3177
1248298871.27,2.6750204,-0.2987585,0.3186
1248298871.3,2.6756531,-0.2987657,0.3224
1248298871.331,2.6766827,-0.2986538,0.3286
1248298871.343,2.6774244,-0.298291,0.3289
1248298871.366,2.6782173,-0.2977246,0.3267
1248298871.379,2.679058,-0.297185,0.3244
1248298871.404,2.6800322,-0.2968828,0.3234
1248298871.425,2.6810105,-0.2967244,0.3232
1248298871.441,2.681813,-0.2965525,0.3228
1248298871.46,2.6825874,-0.2963264,0.3223
1248298871.49,2.6834593,-0.2959816,0.3227
1248298871.516,2.6843484,-0.2955105,0.3234
1248298871.521,2.6852923,-0.2950417,0.3236
1248298871.55,2.686223,-0.2947095,0.3234
1248298871.564,2.6869426,-0.294534,0.323
1248298871.586,2.6874944,-0.2944356,0.3224
1248298871.613,2.688031,-0.2942973,0.3223
1248298871.625,2.6886252,-0.2940517,0.323
1248298871.645,2.6893811,-0.2937186,0.3237
1248298871.659,2.6903355,-0.2934054,0.3241
1248298871.687,2.691294,-0.2931111,0.3243
1248298871.706,2.6921889,-0.2928021,0.3243
1248298871.739,2.6932147,-0.2924698,0.3245
1248298871.749,2.6943234,-0.2920558,0.3248
1248298871.769,2.6952895,-0.2916383,0.3245
1248298871.796,2.6960587,-0.2913321,0.3236
1248298871.802,2.6965962,-0.2911421,0.3228
1248298871.831,2.6970152,-0.2910406,0.3223
1248298871.842,2.6976255,-0.2909265,0.3223
1248298871.867,2.6984281,-0.290697,0.3226
